tiempo,PMV_0001,PPD_0001,PMV_001,PPD_001,PMV_01,PPD_01,PMV_003,PPD_003
2019-06-15 02:50:00,-36.254835195153454,100.0,-37.94319785941156,100.0,-41.80587859320604,100.0,-39.30683795043658,100.0
2019-06-15 03:00:00,-36.45282171559332,100.0,-38.13082100225303,100.0,-42.051396038265814,100.0,-39.49765282714419,100.0
2019-06-15 03:10:00,-36.60399527035971,100.0,-38.26700387302312,100.0,-42.20417241166886,100.0,-39.62819589519542,100.0
2019-06-15 03:20:00,-36.74235427970803,100.0,-38.36592680252413,100.0,-42.164822530031465,100.0,-39.671893776481376,100.0
2019-06-15 03:30:00,-36.89140049171177,100.0,-38.48014364058982,100.0,-42.15810770075735,100.0,-39.72606564351194,100.0
2019-06-15 03:40:00,-37.03672766747248,100.0,-38.60216290781004,100.0,-42.23316169321457,100.0,-39.81187828015077,100.0
2019-06-15 03:50:00,-37.22654915280408,100.0,-38.79830373050008,100.0,-42.56024483515172,100.0,-40.037475591346826,100.0
2019-06-15 04:00:00,-37.42302412946336,100.0,-39.02039088054293,100.0,-42.94246610385133,100.0,-40.32601579417933,100.0
2019-06-15 04:10:00,-37.58908938056946,100.0,-39.18567838495391,100.0,-43.08987818256694,100.0,-40.50618896252898,100.0
2019-06-15 04:20:00,-37.77943384181551,100.0,-39.36589432591215,100.0,-43.26448779500965,100.0,-40.6849783168245,100.0
2019-06-15 04:30:00,-37.93807377642374,100.0,-39.49768696941655,100.0,-43.32204271674527,100.0,-40.78207000737248,100.0
2019-06-15 04:40:00,-38.12023396320486,100.0,-39.67876776949753,100.0,-43.59528398032466,100.0,-40.97958214597349,100.0
2019-06-15 04:50:00,-38.297578470729064,100.0,-39.86201166612244,100.0,-43.862407610768535,100.0,-41.190417454842965,100.0
2019-06-15 05:00:00,-38.431428406356616,100.0,-39.972368652356366,100.0,-43.84184826973925,100.0,-41.26773314311156,100.0
2019-06-15 05:10:00,-38.58824517580735,100.0,-40.09721770400548,100.0,-43.85542285224221,100.0,-41.34569889030949,100.0
2019-06-15 05:20:00,-38.74221955211569,100.0,-40.23736670874725,100.0,-43.994192857560826,100.0,-41.47366516016111,100.0
2019-06-15 05:30:00,-38.89157985983074,100.0,-40.38151568747098,100.0,-44.15090306555052,100.0,-41.6201862062303,100.0
2019-06-15 05:40:00,-39.04834253270842,100.0,-40.53224175963997,100.0,-44.2851098336981,100.0,-41.769857438659685,100.0
2019-06-15 05:50:00,-39.18986182275913,100.0,-40.66300788298443,100.0,-44.37486849817504,100.0,-41.88955577768051,100.0
2019-06-15 06:00:00,-39.30784910325873,100.0,-40.75836807413981,100.0,-44.367486894843935,100.0,-41.950968695030895,100.0
