tiempo,PMV_0001,PPD_0001,PMV_001,PPD_001,PMV_01,PPD_01,PMV_003,PPD_003
2019-05-24 13:50:00,1.5727789148446765,54.86280271252967,1.2253734667295622,36.49657794229641,0.9398489596755284,23.656672863978983,1.076492214357957,29.44876296223119
2019-05-24 14:00:00,0.2694205033602986,6.507293472716114,-0.1094805363786162,5.248248640382144,-0.4760962479578415,9.733780204987966,-0.2954604518119046,6.813824590165524
2019-05-24 14:10:00,0.3387256847746541,7.386518282841905,-0.0450962363981423,5.042101838932027,-0.3260264782467491,7.210196408060398,-0.2134048649080505,5.944613535811811
2019-05-24 14:20:00,0.3675000877364366,7.81139559056129,-0.0241850988254949,5.0121084339525765,-0.2986574001831503,6.85343068786338,-0.1896449182771259,5.745675863503138
2019-05-24 14:30:00,0.3648924194699232,7.771439005379861,-0.0374200568131107,5.028987917707397,-0.3516338606235822,7.572761306972268,-0.21197251856644,5.931951687778906
2019-05-24 14:40:00,0.3668147772475117,7.800866695556948,-0.0499246763462886,5.051601213250848,-0.4181960745955993,8.645890874945025,-0.2431208074505197,6.226699434175558
2019-05-24 14:50:00,0.4096369160054918,8.497287000313335,-0.002602360170734,5.000140189592884,-0.303575002953966,6.915196931240217,-0.1783718808991438,5.659542432553749
2019-05-24 15:00:00,0.4346742439217493,8.940830525400884,0.0200459752512622,5.008318462326159,-0.2536289195470102,6.33532166794167,-0.1479817889090203,5.453752602901375
2019-05-24 15:10:00,0.4049553053165382,8.417332665953467,-0.019413160415724,5.007801546005396,-0.3297880425180509,7.261710423879123,-0.1983672717100958,5.81596363925857
2019-05-24 15:20:00,0.4412325759570405,9.061459997786244,0.0103285710779527,5.002208327099851,-0.2797597102142103,6.625578075200536,-0.1633425630228401,5.552957744454673
2019-05-24 15:30:00,0.4633353034167863,9.481622374490684,0.0316012973108513,5.020673315527944,-0.2589860901477194,6.392485462668248,-0.1419060681287331,5.417225655302829
2019-05-24 15:40:00,0.5317588665307184,10.915898731662466,0.103998283747494,5.223997340901576,-0.1193333394566998,5.294971420849137,-0.0538526732941762,5.060041544987357
2019-05-24 15:50:00,0.5362166605456729,11.016366136090127,0.1067194260364364,5.235878588764351,-0.1321424583578898,5.361745209502388,-0.0527567485673823,5.057622367346738
2019-05-24 16:00:00,2.030114629258002,78.10403375856103,1.6089134757145869,56.83023157075256,1.387629370934749,44.8536267334291,1.4634140530921438,48.91731752822516
2019-05-24 16:10:00,2.035692921981857,78.34849841917288,1.6114941785916836,56.97056247076521,1.384509936269951,44.68802801624823,1.466293461944744,49.072987191073864
2019-05-24 16:20:00,2.0478592189032017,78.87705538918058,1.6211704736977508,57.49642078359293,1.396981251591745,45.35098207085017,1.4792842486178956,49.77618781803738
2019-05-24 16:30:00,2.0658228860668797,79.645692603221,1.6364172936630927,58.32384449231822,1.418825724591268,46.51765925423219,1.498772877076407,50.833480651181446
2019-05-24 16:40:00,2.0909531212837007,80.69682912818125,1.6620425305002433,59.71040279466096,1.4591842075408283,48.68877638708174,1.5263704154913895,52.33434026281037
2019-05-24 16:50:00,2.112857105795679,81.58945439293697,1.683677324698044,60.87598977021655,1.489442984451496,50.32699750847512,1.5507741912321475,53.663651105328825
2019-05-24 17:00:00,2.1141770614262456,81.64253143511017,1.6827977429308065,60.82870608018112,1.476462098723713,49.623306117777894,1.5497607392249324,53.60842599492322
2019-05-24 17:10:00,2.1103444112763015,81.48819025378042,1.6750901732113517,60.41397770564228,1.457739075837575,48.61073352061032,1.5425279593794672,53.21433380560728
2019-05-24 17:20:00,2.107377833234501,81.36825422150349,1.6660403943336428,59.926173133128245,1.4447583014978145,47.91065057435548,1.5324782677453643,52.666915291514805
2019-05-24 17:30:00,2.1101053012391406,81.47853848342325,1.6615001829113833,59.681119060409614,1.4195434427830984,46.55610145043521,1.520916854919481,52.03749430448596
2019-05-24 17:40:00,2.1061893703989223,81.32009059402472,1.6434994264583513,58.70761346276324,1.3800236153868757,44.45013786550356,1.4935629641702663,50.550587256122895
2019-05-24 17:50:00,2.0987216539154687,81.01595242974903,1.6201982824210628,57.44361071273914,1.3397256724859816,42.328818135943365,1.4625551329612851,48.870896170148654
2019-05-24 18:00:00,-21.60623645584705,100.0,-23.465623104189575,100.0,-24.843435209998876,100.0,-24.22521781202616,100.0
2019-05-24 18:10:00,-22.49943813781485,100.0,-24.28024936357231,100.0,-25.439988793205476,100.0,-24.997965509383167,100.0
2019-05-24 18:20:00,-23.01288520366973,100.0,-24.7622273786966,100.0,-25.956659173048735,100.0,-25.459344821877224,100.0
2019-05-24 18:30:00,-24.01120890543075,100.0,-25.662868448174827,100.0,-26.312125002235636,100.0,-26.27220418260107,100.0
2019-05-24 18:40:00,-24.520083667120453,100.0,-26.11482658929824,100.0,-26.46979756938751,100.0,-26.613128300866457,100.0
2019-05-24 18:50:00,-24.635658065752175,100.0,-26.231663544579508,100.0,-26.614897650281332,100.0,-26.68290806034896,100.0
2019-05-24 19:00:00,-24.66297496882105,100.0,-26.284788565522796,100.0,-26.72435731163513,100.0,-26.713007647113027,100.0
2019-05-24 19:10:00,-24.739462298842337,100.0,-26.384141307480967,100.0,-26.8232843903262,100.0,-26.794824151848943,100.0
