tiempo,TCAire,Ti_0001,Ti_001,Ti_01,Ti_003
2019-06-16 20:20:00,23.904545849338145,28.37057320079864,28.18379587097719,27.30148242824219,27.9304409060135
2019-06-16 20:30:00,23.909883967870034,28.252867477338665,28.05639641432887,27.08494585838913,27.78179141610557
2019-06-16 20:40:00,23.915222086401926,28.150681116714807,27.94873914508867,26.941075582039574,27.66270732386306
2019-06-16 20:50:00,23.920560204933814,28.135692991613134,27.92927496529709,26.922735211970707,27.636123039284023
2019-06-16 21:00:00,23.925898323465702,28.088273861568048,27.86255313979325,26.75290392116314,27.536063794628657
2019-06-16 21:10:00,23.93123644199759,27.97597332728222,27.7083859453835,26.39833205658672,27.30592947007852
2019-06-16 21:20:00,23.936574560529483,27.924362287715734,27.66832066439952,26.330839433123447,27.283153038858696
2019-06-16 21:30:00,23.94191267906137,27.812981471314796,27.552357514831407,26.281444030094427,27.14912165487125
2019-06-16 21:40:00,23.94725079759326,27.749994894694943,27.477384680599855,26.16560682057703,27.05077207691581
2019-06-16 21:50:00,23.952588916125148,27.704919250051855,27.448922701277407,26.192311876467564,27.048185074294533
2019-06-16 22:00:00,23.95792703465704,27.647466836874663,27.42493656812308,26.30539142934148,27.07827917655243
2019-06-16 22:10:00,23.963265153188928,27.577949400579318,27.37630699042991,26.32035585350036,27.05955032466067
2019-06-16 22:20:00,23.968603271720816,27.520426405518215,27.340216365674777,26.376217059067848,27.059285362515148
2019-06-16 22:30:00,23.97394139025271,27.46799361307639,27.298555620050585,26.438387984737037,27.04209277788461
2019-06-16 22:40:00,23.979279508784597,27.41131161588284,27.21468495364287,26.19100070273075,26.90606588994628
2019-06-16 22:50:00,23.984617627316485,27.359438707697247,27.16934226090148,26.187190907535477,26.86884323739903
2019-06-16 23:00:00,23.989955745848373,27.3020700866024,27.109457543794854,26.138540894676716,26.807064590300737
2019-06-16 23:10:00,23.995293864380265,27.25963972979051,27.072504951382626,26.16147015463935,26.785563958683888
