tiempo,PMV_0001EB,PPD_0001EB,PMV_001EB,PPD_001EB,PMV_01EB,PPD_01EB,PMV_003EB,PPD_003EB
2019-06-12 04:40:00,-1.176073724542236,34.08656325226764,-1.2781061280576134,39.1476585823232,-1.7235697370807377,63.009533362873626,-1.4427721344970923,47.80368695644841
2019-06-12 04:50:00,-1.205497364362496,35.516540480619,-1.3103773293524716,40.8034293940275,-1.7824682383472543,66.1108099220836,-1.48223480471842,49.93609070016044
2019-06-12 05:00:00,-1.245662759324671,37.50811821130715,-1.3588908385547187,43.33407229497456,-1.8926322510893328,71.69272389349513,-1.5479049183356681,53.50730129896616
2019-06-12 05:10:00,-1.291360468039254,39.8248360705796,-1.4146735311502057,46.29539314876447,-2.0151018662071967,77.43959777031496,-1.6234357428524713,57.6194497366869
2019-06-12 05:20:00,-1.317551587492532,41.17466715259373,-1.441597428649293,47.74044423660787,-2.03787770851684,78.44388372161477,-1.652566297266066,59.19832942057646
2019-06-12 05:30:00,-1.3490360690477847,42.816311777181944,-1.4759233664447937,49.59412897451404,-2.1052859162675976,81.28343322382872,-1.6949531690718809,61.48128756867571
2019-06-12 05:40:00,-1.4048456349087792,45.77023581400109,-1.5399034966688325,53.07135537564251,-2.2401659978113906,86.31954905518255,-1.7795989839632804,65.96133013602925
2019-06-12 05:50:00,-1.4352452003540317,47.39872605032873,-1.57347905611545,54.90095310569019,-2.297386513134648,88.18045335446392,-1.823106566485072,68.20752493875094
2019-06-12 06:00:00,-1.433090583000363,47.28292338908336,-1.5622308949121277,54.28799432309796,-2.2339004874349735,86.10563330213873,-1.7983483510262148,66.93479531811684
2019-06-12 06:10:00,-1.4586406728582548,48.659421015509,-1.5941382029001012,56.02624108939752,-2.3049513100619183,88.41391375456881,-1.8379027050647607,68.96069643069879
2019-06-12 06:20:00,-1.4724571550215557,49.40645866898268,-1.615916065669594,57.2109332965399,-2.355191919873076,89.88989005953238,-1.869419953832255,70.54486438230337
2019-06-12 06:30:00,-1.444153321031011,47.878065257817866,-1.5762314783211244,55.05092512105711,-2.247471403049402,86.56644884784687,-1.8104769154722695,67.56016339866702
2019-06-12 06:40:00,-1.4389778404808276,47.59946828614599,-1.5685750410226384,54.63372441129143,-2.246485047259828,86.53327173489951,-1.802697130951744,67.15943031872618
2019-06-12 06:50:00,-1.4250961558217397,46.85373688558056,-1.5590172877536372,54.112861817936015,-2.2597382843265095,86.97491347748027,-1.8031562767782687,67.18312119708526
2019-06-12 07:00:00,-1.3642125769466744,43.61439989790304,-1.4807641000444056,49.85637892650797,-2.0738270029988524,79.9835745934766,-1.6926570540272585,61.35816241805488
2019-06-12 07:10:00,-1.3042061289105995,40.48498399740258,-1.401592891636876,45.59672196540004,-1.9579710289983867,74.82785147136184,-1.6162179487553243,57.227339687891
2019-06-12 07:20:00,-1.2408210912358248,37.26573867339494,-1.3240451141572473,41.51161570704136,-1.764514207171164,65.17258243723066,-1.4963636203967696,50.702639695125576
2019-06-12 07:30:00,-1.184677257952023,34.50204941122081,-1.252142394183635,37.83345027061204,-1.603728694066045,56.54820511393068,-1.392774469011762,45.12709073118083
2019-06-12 07:40:00,-1.1119941163499787,31.064647615597224,-1.1568088391375524,33.16437642289923,-1.444942524954039,47.92057395724948,-1.2665576862799524,38.56105171809696
2019-06-12 07:50:00,-1.0538217597780497,28.43990265666152,-1.0859249232593073,29.87386559378774,-1.3400825953900792,42.34747605568976,-1.1819969879290164,34.37237476211271
2019-06-12 08:00:00,-1.0278007470904644,27.304761384305408,-1.0545529765246748,28.47215644689536,-1.2951005590867397,40.01665780134076,-1.145445260084807,32.625829985834486
