Date/Time,THERMAL ZONE: JORGE:Zone Mean Air Temperature [C](TimeStep) 
 05/06  01:20:00,27.85857995868399 
 05/06  01:30:00,27.769757627250617 
 05/06  01:40:00,27.67376931936554 
 05/06  01:50:00,27.564799543110355 
 05/06  02:00:00,27.473610135696938 
 05/06  02:10:00,27.395754679105218 
 05/06  02:20:00,27.276584332496549 
 05/06  02:30:00,27.17815626340438 
 05/06  02:40:00,27.087619620729329 
 05/06  02:50:00,26.98269774182614 
 05/06  03:00:00,26.919883233187759 
 05/06  03:10:00,26.866737064695028 
 05/06  03:20:00,26.792604589149567 
 05/06  03:30:00,26.726588842487378 
 05/06  03:40:00,26.67812093950566 
 05/06  03:50:00,26.65873311817835 
 05/06  04:00:00,26.618894188572978 
 05/06  04:10:00,26.5768590126663 
 05/06  04:20:00,26.552817787489475 
 05/06  04:30:00,26.531840240832698 
 05/06  04:40:00,26.468520977581436 
 05/06  04:50:00,26.37391447291857 
 05/06  05:00:00,26.29561215863153 
 05/06  05:10:00,26.227394344905567 
 05/06  05:20:00,26.159229200174715 
 05/06  05:30:00,26.11129784762975 
 05/06  05:40:00,26.0544929384243 
 05/06  05:50:00,25.965087824929467 
 05/06  06:00:00,25.806628194249308 
 05/06  06:10:00,25.6867166888052 
 05/06  06:20:00,25.645323631556136 
 05/06  06:30:00,25.58218737297618 
 05/06  06:40:00,25.521882466273909 
 05/06  06:50:00,25.537754640123788 
 05/06  07:00:00,25.49351926255036 
 05/06  07:10:00,25.44550445650399 
 05/06  07:20:00,25.50384684997493 
 05/06  07:30:00,25.553099939216698 
 05/06  07:40:00,25.665728391717424 
 05/06  07:50:00,25.80029035091694 
 05/06  08:00:00,25.883038976883698 
 05/06  08:10:00,26.02048126028713 
 05/06  08:20:00,26.152896411665624 
 05/06  08:30:00,26.264418226318399 
 05/06  08:40:00,26.349647151103107 
 05/06  08:50:00,26.407992791759875 
 05/06  09:00:00,26.46242228420177 
 05/06  09:10:00,26.552052614046216 
 05/06  09:20:00,26.654302994740165 
 05/06  09:30:00,26.75001270924857 
 05/06  09:40:00,26.828574392226377 
 05/06  09:50:00,26.89677162523947 
 05/06  10:00:00,26.96006286423888 
 05/06  10:10:00,27.029958217955785 
 05/06  10:20:00,27.123246904620424 
 05/06  10:30:00,27.2080156735407 
 05/06  10:40:00,27.231439217110159 
 05/06  10:50:00,27.298102330596455 
 05/06  11:00:00,27.393598848544209 
 05/06  11:10:00,27.503079019876023 
 05/06  11:20:00,27.68806601041641 
 05/06  11:30:00,27.735983239977189 
 05/06  11:40:00,27.799936925781507 
 05/06  11:50:00,27.948785361694904 
 05/06  12:00:00,28.103088935188788 
 05/06  12:10:00,28.189709702884213 
 05/06  12:20:00,28.362865345052943 
 05/06  12:30:00,28.493827654575225 
 05/06  12:40:00,28.629351586942147 
 05/06  12:50:00,28.754732731674346 
 05/06  13:00:00,28.810325224298567 
 05/06  13:10:00,28.926774208666115 
 05/06  13:20:00,29.009443794679215 
 05/06  13:30:00,29.21571026400255 
 05/06  13:40:00,29.31551512176725 
 05/06  13:50:00,29.366489582198878 
 05/06  14:00:00,29.419037990854166 
 05/06  14:10:00,29.518669834212994 
 05/06  14:20:00,29.69790378522663 
 05/06  14:30:00,29.71569018448723 
 05/06  14:40:00,29.903220376424064 
 05/06  14:50:00,29.92714092295458 
 05/06  15:00:00,29.92205607893749 
 05/06  15:10:00,29.946692263337078 
 05/06  15:20:00,30.096856125855977 
 05/06  15:30:00,30.07302337717593 
 05/06  15:40:00,30.21388060734609 
 05/06  15:50:00,30.126546128549287 
 05/06  16:00:00,30.134120757455056 
 05/06  16:10:00,30.21132658212768 
 05/06  16:20:00,30.269735645273074 
 05/06  16:30:00,30.390406747876104 
 05/06  16:40:00,30.346105268785057 
 05/06  16:50:00,30.416067753291935 
 05/06  17:00:00,30.587250909744556 
 05/06  17:10:00,30.644632544006464 
 05/06  17:20:00,30.554175709257625 
 05/06  17:30:00,30.448276195690008 
 05/06  17:40:00,30.480744725582107 
 05/06  17:50:00,30.51620215505905 
 05/06  18:00:00,30.511651067496886 
 05/06  18:10:00,30.489295665102465 
 05/06  18:20:00,30.49650271387055 
 05/06  18:30:00,30.537991481429285 
 05/06  18:40:00,30.490953653280806 
 05/06  18:50:00,30.40406739179547 
 05/06  19:00:00,30.395147898155398 
 05/06  19:10:00,30.37432657080894 
 05/06  19:20:00,30.277148783649286 
 05/06  19:30:00,30.17770875578949 
 05/06  19:40:00,30.109029033358448 
 05/06  19:50:00,30.05910450169917 
 05/06  20:00:00,30.008674550119769 
 05/06  20:10:00,29.931980023567414 
 05/06  20:20:00,29.85291457162959 
 05/06  20:30:00,29.769110368649586 
 05/06  20:40:00,29.701064662530656 
 05/06  20:50:00,29.653181989373548 
 05/06  21:00:00,29.607371991144004 
 05/06  21:10:00,29.552493341915168 
 05/06  21:20:00,29.446875144687504 
 05/06  21:30:00,29.345369408659836 
 05/06  21:40:00,29.320611931114578 
 05/06  21:50:00,29.222911508107715 
 05/06  22:00:00,29.095100532535385 
 05/06  22:10:00,28.947845380516545 
 05/06  22:20:00,28.89977177233021 
 05/06  22:30:00,28.789411089632638 
 05/06  22:40:00,28.76316462622203 
 05/06  22:50:00,28.67174796109974 
 05/06  23:00:00,28.66102642576668 
 05/06  23:10:00,28.663186354476389 
 05/06  23:20:00,28.600177652990486 
 05/06  23:30:00,28.4290218544186 
 05/06  23:40:00,28.25784521311829 
 05/06  23:50:00,28.266671683191498 
 05/06  24:00:00,28.144589451313764 
 05/07  00:10:00,28.019868111148079 
 05/07  00:20:00,27.899266157674665 
 05/07  00:30:00,27.853367351403379 
 05/07  00:40:00,27.820090820378345 
 05/07  00:50:00,27.76598166649946 
 05/07  01:00:00,27.683024589223078 
 05/07  01:10:00,27.606147637227154 
 05/07  01:20:00,27.515120837246248 
 05/07  01:30:00,27.433920488963766 
 05/07  01:40:00,27.370090698741099 
 05/07  01:50:00,27.31720501826745 
 05/07  02:00:00,27.25756477639311 
 05/07  02:10:00,27.205085480983266 
 05/07  02:20:00,27.163897265793524 
 05/07  02:30:00,27.105884608801874 
 05/07  02:40:00,27.01101394373386 
 05/07  02:50:00,26.92997383677432 
 05/07  03:00:00,26.87434411253537 
 05/07  03:10:00,26.82964759600896 
 05/07  03:20:00,26.77559656742496 
 05/07  03:30:00,26.69667955965077 
 05/07  03:40:00,26.613979405746926 
 05/07  03:50:00,26.565725697593487 
 05/07  04:00:00,26.554806721674045 
 05/07  04:10:00,26.512830313351928 
 05/07  04:20:00,26.429814466263424 
 05/07  04:30:00,26.32878641141324 
 05/07  04:40:00,26.23490395795429 
 05/07  04:50:00,26.159735523492424 
 05/07  05:00:00,26.11921743334153 
 05/07  05:10:00,26.10590486099474 
 05/07  05:20:00,26.039221891336234 
 05/07  05:30:00,25.916738684510756 
 05/07  05:40:00,25.821001091668216 
 05/07  05:50:00,25.707961786045606 
 05/07  06:00:00,25.613956579599916 
 05/07  06:10:00,25.54853741519251 
 05/07  06:20:00,25.525256330562894 
 05/07  06:30:00,25.53868372109313 
 05/07  06:40:00,25.527154711266897 
 05/07  06:50:00,25.43297240038575 
 05/07  07:00:00,25.36111928044723 
 05/07  07:10:00,25.414641246427754 
 05/07  07:20:00,25.505115974716657 
 05/07  07:30:00,25.593349327686626 
 05/07  07:40:00,25.66848421693539 
 05/07  07:50:00,25.86955172947674 
 05/07  08:00:00,26.018637315908824 
 05/07  08:10:00,26.100830650565425 
 05/07  08:20:00,26.154097766803095 
 05/07  08:30:00,26.244032190921744 
 05/07  08:40:00,26.343293874536216 
 05/07  08:50:00,26.47953211345445 
 05/07  09:00:00,26.6058185316965 
 05/07  09:10:00,26.679679723446634 
 05/07  09:20:00,26.71681631066782 
 05/07  09:30:00,26.75791577977089 
 05/07  09:40:00,26.829380007716617 
 05/07  09:50:00,26.91781094365176 
 05/07  10:00:00,27.030311549816216 
 05/07  10:10:00,27.104829359637458 
 05/07  10:20:00,27.173506589677129 
 05/07  10:30:00,27.24008512498069 
 05/07  10:40:00,27.334778476702256 
 05/07  10:50:00,27.450300318951425 
 05/07  11:00:00,27.568301220805244 
