Date/Time,THERMAL ZONE: JORGE:Zone Mean Air Temperature [C](TimeStep),JORGE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),JORGE:Zone Thermal Comfort Fanger Model PPD [%](TimeStep) 
 05/12  23:20:00,29.13721904607968,-21.299217723374136,100.0 
 05/12  23:30:00,29.007329833094965,-21.63125341039983,100.0 
 05/12  23:40:00,28.910705235281534,-21.911997380543327,100.0 
 05/12  23:50:00,28.788910138420826,-22.225979914792718,100.0 
 05/12  24:00:00,28.669151153468996,-22.544691587374879,100.0 
 05/13  00:10:00,28.518523811175844,-22.92086789835061,100.0 
 05/13  00:20:00,28.40238423597656,-23.225498203583503,100.0 
 05/13  00:30:00,28.372232546782464,-23.37564262914628,100.0 
 05/13  00:40:00,28.30410928385361,-23.600804968294957,100.0 
 05/13  00:50:00,28.235829643059785,-23.77897243189222,100.0 
 05/13  01:00:00,28.19269722162553,-23.962742395782436,100.0 
 05/13  01:10:00,28.138847465328259,-24.1247827967984,100.0 
 05/13  01:20:00,28.069846086179543,-24.348175696685588,100.0 
 05/13  01:30:00,28.02080770401764,-24.498852232417403,100.0 
 05/13  01:40:00,27.971408747298317,-24.693590879912063,100.0 
 05/13  01:50:00,27.897031601155434,-24.954417033643094,100.0 
 05/13  02:00:00,27.833316416112085,-25.19035174556485,100.0 
 05/13  02:10:00,27.770171064621914,-25.3900812340906,100.0 
 05/13  02:20:00,27.72915693588174,-25.531398034888555,100.0 
 05/13  02:30:00,27.662589285400114,-25.73330698475023,100.0 
 05/13  02:40:00,27.58940140457495,-25.951567684660085,100.0 
 05/13  02:50:00,27.537992950534524,-26.157458550990687,100.0 
 05/13  03:00:00,27.458952968743217,-26.399172116070873,100.0 
 05/13  03:10:00,27.381228195467789,-26.62321102682183,100.0 
 05/13  03:20:00,27.314224360913764,-26.84812168170979,100.0 
 05/13  03:30:00,27.28787489568952,-26.970041151202886,100.0 
 05/13  03:40:00,27.256455092182688,-27.080741401715117,100.0 
 05/13  03:50:00,27.187602986422254,-27.321729409241827,100.0 
 05/13  04:00:00,27.118865875373055,-27.52510526678564,100.0 
 05/13  04:10:00,27.06824326875487,-27.74180174879993,100.0 
 05/13  04:20:00,26.956243825478066,-28.09581903239177,100.0 
 05/13  04:30:00,26.861311624647713,-28.407703485559009,100.0 
 05/13  04:40:00,26.779711639931315,-28.609125143261389,100.0 
 05/13  04:50:00,26.736848769503099,-28.77569435647119,100.0 
 05/13  05:00:00,26.664768032849066,-29.009415424683004,100.0 
 05/13  05:10:00,26.61310777762951,-29.19264044821037,100.0 
 05/13  05:20:00,26.536902810870119,-29.43636150322166,100.0 
 05/13  05:30:00,26.431822883861647,-29.765478157915216,100.0 
 05/13  05:40:00,26.388181958538739,-29.938863061979459,100.0 
 05/13  05:50:00,26.369743576000205,-29.990953834172517,100.0 
 05/13  06:00:00,26.32470462390667,-30.176250663133865,100.0 
 05/13  06:10:00,26.22434604306769,-30.488234636535365,100.0 
 05/13  06:20:00,26.126229225128957,-30.78738940294353,100.0 
 05/13  06:30:00,26.08344094467409,-30.911163708538749,100.0 
 05/13  06:40:00,26.08268515468682,-30.95893071638869,100.0 
 05/13  06:50:00,26.08630277573929,-31.01033950446315,100.0 
 05/13  07:00:00,26.084062556995585,-31.06056467479273,100.0 
 05/13  07:10:00,26.097288460864584,-31.04564887256606,100.0 
 05/13  07:20:00,26.120972590351113,-31.020816124006104,100.0 
 05/13  07:30:00,26.148938168231849,-30.975462042454894,100.0 
 05/13  07:40:00,26.165233789951019,-30.97358263982193,100.0 
 05/13  07:50:00,26.194306466782288,-30.868192666603755,100.0 
 05/13  08:00:00,26.25049182204345,-30.724728534862146,100.0 
 05/13  08:10:00,26.3287702689468,-30.52741679065149,100.0 
 05/13  08:20:00,26.413899556361267,-30.31243335304415,100.0 
 05/13  08:30:00,26.517664050151983,-30.013710459208359,100.0 
 05/13  08:40:00,26.627573935385663,-29.714661666270204,100.0 
 05/13  08:50:00,26.71527513112828,-29.50293580244294,100.0 
 05/13  09:00:00,26.778524692628545,-29.339814722569018,100.0 
 05/13  09:10:00,26.811220360730933,-29.27990595087704,100.0 
 05/13  09:20:00,26.85154911504791,-29.137932182566848,100.0 
 05/13  09:30:00,26.90467719002861,-28.992741468081836,100.0 
 05/13  09:40:00,26.956688299793027,-28.857390187933626,100.0 
 05/13  09:50:00,27.030241340696326,-28.60778713146036,100.0 
 05/13  10:00:00,27.09026405949099,-28.362955306364179,100.0 
 05/13  10:10:00,27.18007041180047,-28.10572425978765,100.0 
 05/13  10:20:00,27.272789523893377,-27.87799037509249,100.0 
 05/13  10:30:00,27.306693960062718,-27.732216542015406,100.0 
 05/13  10:40:00,27.388450705260657,-27.43469088640961,100.0 
 05/13  10:50:00,27.483167851275167,-27.092342556227935,100.0 
 05/13  11:00:00,27.642608622615499,-26.68557479536886,100.0 
 05/13  11:10:00,27.78830175098802,-26.25660786606524,100.0 
 05/13  11:20:00,27.87496015190187,-26.024127281657184,100.0 
 05/13  11:30:00,27.919231353889854,-25.893457375607907,100.0 
 05/13  11:40:00,28.007017183516646,-25.534540444370206,100.0 
 05/13  11:50:00,28.111263992163879,-25.258411051140123,100.0 
 05/13  12:00:00,28.149084967721519,-25.124918048645229,100.0 
 05/13  12:10:00,28.25021284786906,-24.824943936717209,100.0 
 05/13  12:20:00,28.345259804297837,-24.564460172335843,100.0 
 05/13  12:30:00,28.46965300098649,-24.137077877368275,100.0 
 05/13  12:40:00,28.62996467760435,-23.672442871333016,100.0 
 05/13  12:50:00,28.699584401060564,-23.42632090554983,100.0 
 05/13  13:00:00,28.836322677549278,-23.09713872319167,100.0 
 05/13  13:10:00,28.854527799219544,-23.050873725857906,100.0 
 05/13  13:20:00,28.881986373146434,-22.93006847542954,100.0 
 05/13  13:30:00,28.98954404395557,-22.615444330370864,100.0 
 05/13  13:40:00,29.14819866684529,-22.22371778532115,100.0 
 05/13  13:50:00,29.216567598975329,-21.987221000870304,100.0 
 05/13  14:00:00,29.285177267715264,-21.816712345297604,100.0 
 05/13  14:10:00,29.34159896668072,-21.664623092516995,100.0 
 05/13  14:20:00,29.422321150211258,-21.441248175578904,100.0 
 05/13  14:30:00,29.54837242681748,-21.14050421133038,100.0 
 05/13  14:40:00,29.675303876598357,-20.866866110648315,100.0 
 05/13  14:50:00,29.70174186316696,-20.769351513919174,100.0 
 05/13  15:00:00,29.719388006724164,-20.72354396227277,100.0 
 05/13  15:10:00,29.792754162574,-20.50097687657893,100.0 
 05/13  15:20:00,29.894212694232534,-20.20891859806709,100.0 
 05/13  15:30:00,29.957636610174498,-20.186659711512648,100.0 
 05/13  15:40:00,29.969366671931028,-20.145420806610347,100.0 
 05/13  15:50:00,29.997423392529968,-20.008337330353699,100.0 
 05/13  16:00:00,30.059308186199986,-19.83405374608347,100.0 
 05/13  16:10:00,30.097034247213256,-19.72103420927439,100.0 
 05/13  16:20:00,30.143687314348747,-19.671517471218598,100.0 
 05/13  16:30:00,30.16208426063267,-19.606449912611425,100.0 
 05/13  16:40:00,30.193995875213966,-19.511008540886839,100.0 
 05/13  16:50:00,30.260529167040759,-19.33732168472234,100.0 
 05/13  17:00:00,30.31530081816343,-19.242112916938785,100.0 
 05/13  17:10:00,30.35119790518663,-19.164126927424545,100.0 
 05/13  17:20:00,30.335674724186853,-19.21791861060495,100.0 
 05/13  17:30:00,30.341576485561057,-19.20502486556608,100.0 
 05/13  17:40:00,30.331322725203348,-19.26578764030032,100.0 
 05/13  17:50:00,30.314221316529513,-19.31226439934065,100.0 
 05/13  18:00:00,30.310943905359108,-19.31995531499641,100.0 
 05/13  18:10:00,30.29895016476422,-19.387387693866346,100.0 
 05/13  18:20:00,30.287914497530577,-19.4180151038777,100.0 
 05/13  18:30:00,30.27923252639123,-19.462078045459273,100.0 
 05/13  18:40:00,30.22994887306293,-19.67954460365489,100.0 
 05/13  18:50:00,30.146372400706708,-19.931014832243908,100.0 
