Date/Time,THERMAL ZONE: JORGE:Zone Mean Air Temperature [C](TimeStep),JORGE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),JORGE:Zone Thermal Comfort Fanger Model PPD [%](TimeStep) 
 05/03  00:10:00,27.219971746964164,-0.43316838015589317,8.913393512210832 
 05/03  00:20:00,27.044558435254936,-0.4887799969050926,9.991371301936397 
 05/03  00:30:00,26.936269785484567,-0.5336160626698334,10.957650645086389 
 05/03  00:40:00,26.872193531392975,-0.571384344166134,11.839153470035 
 05/03  00:50:00,26.820020147115089,-0.604104663697554,12.652858854572714 
 05/03  01:00:00,26.757065595603373,-0.6406125489584373,13.615595619257704 
 05/03  01:10:00,26.68757794313777,-0.679119629826441,14.693680753548933 
 05/03  01:20:00,26.644739714689565,-0.7081734361369294,15.549568520960307 
 05/03  01:30:00,26.548170881313359,-0.7563760077238125,17.04976991427479 
 05/03  01:40:00,26.51134428313816,-0.7815473396848801,17.872730848477205 
 05/03  01:50:00,26.46956144571375,-0.807406341730249,18.746230969630717 
 05/03  02:00:00,26.42755083465208,-0.8356780044762101,19.73352443008855 
 05/03  02:10:00,26.38124884401043,-0.8664828266660941,20.847315372245136 
 05/03  02:20:00,26.345814669333558,-0.8891935814918665,21.693578647467676 
 05/03  02:30:00,26.291839013158698,-0.9181355704274764,22.80253955857178 
 05/03  02:40:00,26.221436887638839,-0.956446818886854,24.32220897334811 
 05/03  02:50:00,26.165014912497907,-0.986639474847903,25.560491167372179 
 05/03  03:00:00,26.111225692396724,-1.0210271873443278,27.01335126393232 
 05/03  03:10:00,26.057801576805507,-1.0532874320541113,28.41634575973842 
 05/03  03:20:00,26.011768264396744,-1.080843533470051,29.644477792227037 
 05/03  03:30:00,25.977890377798155,-1.1080175190499738,30.881514536261848 
 05/03  03:40:00,25.88464333915019,-1.1557007251560112,33.111681495055609 
 05/03  03:50:00,25.77788041102772,-1.2118937445172087,35.830721551824428 
 05/03  04:00:00,25.698170289362336,-1.251648643154262,37.808621734003917 
 05/03  04:10:00,25.66353518415582,-1.2794830856657669,39.217816185637378 
 05/03  04:20:00,25.632674874961233,-1.3024154948382168,40.392740346041737 
 05/03  04:30:00,25.595765771590476,-1.3243964371704072,41.529870768758588 
 05/03  04:40:00,25.55121212456913,-1.3511628893385093,42.92790193060485 
 05/03  04:50:00,25.53787890782302,-1.3638281164524018,43.594131327907437 
 05/03  05:00:00,25.474288955606946,-1.403541106226885,45.70062905238387 
 05/03  05:10:00,25.41117336112178,-1.437226566670676,47.505264580070818 
 05/03  05:20:00,25.285464982882229,-1.503232167919324,51.0757428639324 
 05/03  05:30:00,25.192855646337006,-1.5470166241437518,53.458899113263949 
 05/03  05:40:00,25.09083541230874,-1.606366250618367,56.691690176786348 
 05/03  05:50:00,25.007574396608566,-1.647058982418424,58.90034742061391 
 05/03  06:00:00,24.941612535601565,-1.6857490304134078,60.98732114871983 
 05/03  06:10:00,24.905260236168286,-1.709184866153544,62.24282694483283 
 05/03  06:20:00,24.902108924762194,-1.7183026099107893,62.72917009223122 
 05/03  06:30:00,24.882795650527507,-1.7387494015923575,63.81497444226059 
 05/03  06:40:00,24.810768509502858,-1.7798934025703679,65.97667672140462 
 05/03  06:50:00,24.74919763398942,-1.8065471802458833,67.35792763160453 
 05/03  07:00:00,24.78827598100179,-1.7877240313084542,66.38415218278837 
 05/03  07:10:00,24.82069091026508,-1.7803885398598843,66.00248154519808 
 05/03  07:20:00,24.801899787133978,-1.7911550719508716,66.56226006919278 
 05/03  07:30:00,24.83819827325621,-1.7712917714129624,65.52755291371688 
 05/03  07:40:00,24.888706631503508,-1.7459064275604038,64.1933412178173 
 05/03  07:50:00,24.986796724503525,-1.7008815494596326,61.79885947724289 
 05/03  08:00:00,25.124400227805709,-1.6403178652735784,58.53525852066163 
 05/03  08:10:00,25.231345612193068,-1.5760925534350248,55.04335574029947 
 05/03  08:20:00,25.349880715234087,-1.5323900978638548,52.66211363812822 
 05/03  08:30:00,25.44889728761714,-1.493762322068303,50.561409117757637 
 05/03  08:40:00,25.523092735852914,-1.457981606922121,48.62382977270145 
 05/03  08:50:00,25.59850628370962,-1.4157835566685043,46.35479031143102 
 05/03  09:00:00,25.679828045936554,-1.37486944491245,44.177238168450717 
 05/03  09:10:00,27.940275003763678,0.38311347078688248,8.056700846526653 
 05/03  09:20:00,28.267383129790916,0.506691649647383,10.36696545121238 
 05/03  09:30:00,28.56703185078566,0.5843166557182847,12.155208203716044 
 05/03  09:40:00,29.081797520388318,0.7297066703088067,16.207404362588293 
 05/03  09:50:00,29.271798183233935,0.8112338841910916,18.877926769569528 
 05/03  10:00:00,29.26906890076817,0.8439536422057079,20.028862641297608 
 05/03  10:10:00,29.30563545066547,0.8684382189775779,20.919343551734515 
 05/03  10:20:00,29.447443357687843,0.9415181845883901,23.723112475234033 
 05/03  10:30:00,29.590314134347844,1.0148551497632959,26.749305969678006 
 05/03  10:40:00,29.706946631224818,1.079351048166948,29.5772737888051 
 05/03  10:50:00,29.808712127110814,1.1392730650757915,32.33503383079304 
 05/03  11:00:00,29.890385252047488,1.178881732352258,34.22192484420425 
 05/03  11:10:00,30.052453030628468,1.2493883711381384,37.69504271076219 
 05/03  11:20:00,30.137517219283369,1.2860814152263365,39.55463154517215 
 05/03  11:30:00,30.340263896324815,1.3796313671898364,44.42935406483445 
 05/03  11:40:00,30.437798605917668,1.425337119429141,46.86666177171661 
 05/03  11:50:00,30.594093815401558,1.4959599138512748,50.68071878070415 
 05/03  12:00:00,30.73765902697173,1.5571387469299803,54.01048716695195 
 05/03  12:10:00,30.89712039386639,1.6280549140120804,57.87022202275938 
 05/03  12:20:00,31.02644262181941,1.680101576213761,60.68371023989219 
 05/03  12:30:00,31.132761271493064,1.7375580997661369,63.75190582080117 
 05/03  12:40:00,31.232927501747047,1.7864373735644173,66.31729261071713 
 05/03  12:50:00,31.347273401772804,1.8356228835242675,68.84502556532928 
 05/03  13:00:00,31.393919976412467,1.8580865943194272,69.97849074390504 
 05/03  13:10:00,31.384909505119248,1.893302871042343,71.7256354322623 
 05/03  13:20:00,31.50292712762287,1.9718826785572828,75.47555966048869 
 05/03  13:30:00,31.66081203682613,2.042233435277998,78.63343921190688 
 05/03  13:40:00,31.77204976018187,2.1015500482837967,81.13144882851599 
 05/03  13:50:00,31.88571285307284,2.1628622079968538,83.54227194892094 
