Date/Time,THERMAL ZONE: JORGE:Zone Mean Air Temperature [C](TimeStep) 
 05/07  04:10:00,25.678243402442566 
 05/07  04:20:00,25.51147687389437 
 05/07  04:30:00,25.332638240528668 
 05/07  04:40:00,25.196999297673334 
 05/07  04:50:00,25.110929812045915 
 05/07  05:00:00,25.112889532931104 
 05/07  05:10:00,25.172442950850586 
 05/07  05:20:00,24.999631606385195 
 05/07  05:30:00,24.744709737003836 
 05/07  05:40:00,24.556795797727604 
 05/07  05:50:00,24.399118598731908 
 05/07  06:00:00,24.31607100156837 
 05/07  06:10:00,24.265967014767825 
 05/07  06:20:00,24.30450145646173 
 05/07  06:30:00,24.428561589889339 
 05/07  06:40:00,24.43364164742096 
 05/07  06:50:00,24.148391344291249 
 05/07  07:00:00,24.03175681995201 
 05/07  07:10:00,24.241388517839224 
 05/07  07:20:00,24.489466024701394 
 05/07  07:30:00,24.67365991873712 
 05/07  07:40:00,24.846948687319345 
 05/07  07:50:00,25.259069626669726 
 05/07  08:00:00,25.552745732401634 
 05/07  08:10:00,25.73526660394574 
 05/07  08:20:00,25.926849967648147 
 05/07  08:30:00,26.088469602633205 
 05/07  08:40:00,26.24240363565965 
 05/07  08:50:00,26.46001894177638 
 05/07  09:00:00,26.627208031603105 
 05/07  09:10:00,26.69085670065248 
 05/07  09:20:00,26.70608130154598 
 05/07  09:30:00,26.76155960648795 
 05/07  09:40:00,26.86369350906216 
 05/07  09:50:00,27.033175876159043 
 05/07  10:00:00,27.144926511204873 
 05/07  10:10:00,27.17617526561052 
 05/07  10:20:00,27.23488023419721 
 05/07  10:30:00,27.360469911615355 
 05/07  10:40:00,27.488043931810205 
 05/07  10:50:00,27.623971334948565 
 05/07  11:00:00,27.777551704249068 
 05/07  11:10:00,27.944435425260278 
 05/07  11:20:00,28.009084624493679 
 05/07  11:30:00,28.087055960378988 
 05/07  11:40:00,28.429045677959566 
 05/07  11:50:00,28.61406115279584 
 05/07  12:00:00,28.54828169506102 
 05/07  12:10:00,28.747695656208117 
 05/07  12:20:00,28.991277937649835 
 05/07  12:30:00,29.116328123812076 
 05/07  12:40:00,29.157702093259059 
 05/07  12:50:00,29.359208505701007 
 05/07  13:00:00,29.707109089171806 
 05/07  13:10:00,29.906220210966628 
 05/07  13:20:00,29.96593238496765 
 05/07  13:30:00,29.86903228766136 
 05/07  13:40:00,29.96698994479292 
 05/07  13:50:00,30.363881980495866 
 05/07  14:00:00,30.53312699307735 
 05/07  14:10:00,30.63132161011785 
 05/07  14:20:00,30.637143590377847 
 05/07  14:30:00,30.77096622261778 
 05/07  14:40:00,30.990439248997775 
 05/07  14:50:00,30.876124346716919 
 05/07  15:00:00,30.794629765398957 
 05/07  15:10:00,30.854282386451563 
 05/07  15:20:00,31.027246003382346 
 05/07  15:30:00,31.127949085409058 
 05/07  15:40:00,31.232584973026314 
 05/07  15:50:00,31.177861723640186 
 05/07  16:00:00,31.354770936928973 
 05/07  16:10:00,31.403236590751655 
 05/07  16:20:00,31.44381837286955 
 05/07  16:30:00,31.408788514773819 
 05/07  16:40:00,31.479927560264686 
 05/07  16:50:00,31.446847280670313 
 05/07  17:00:00,31.53283808102423 
 05/07  17:10:00,31.550880866779737 
 05/07  17:20:00,31.548431936002346 
 05/07  17:30:00,31.531673842339346 
 05/07  17:40:00,31.543155933914027 
 05/07  17:50:00,31.57485481839879 
 05/07  18:00:00,31.58794147382296 
 05/07  18:10:00,31.56231288317844 
 05/07  18:20:00,31.49699182120433 
 05/07  18:30:00,31.42685774756226 
 05/07  18:40:00,31.3586326119916 
 05/07  18:50:00,31.26642681728752 
 05/07  19:00:00,31.137464621381939 
 05/07  19:10:00,31.009271082362777 
 05/07  19:20:00,30.90512587059341 
 05/07  19:30:00,30.830055030085796 
 05/07  19:40:00,30.76532404221471 
 05/07  19:50:00,30.698133901814989 
