Date/Time,THERMAL ZONE: JORGE:Zone Mean Air Temperature [C](TimeStep),JORGE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),JORGE:Zone Thermal Comfort Fanger Model PPD [%](TimeStep) 
 05/03  00:10:00,25.241319734377336,-1.555823589606162,53.938815829054529 
 05/03  00:20:00,25.198200759074309,-1.577973658949555,55.14584598497019 
 05/03  00:30:00,25.371944924662093,-1.5248047743239264,52.24910928422169 
 05/03  00:40:00,25.367640005256633,-1.532078167897049,52.645126378585029 
 05/03  00:50:00,25.185972657992886,-1.5942012727059614,56.029674753108668 
 05/03  01:00:00,24.93764714628411,-1.6772726086291939,60.53148025118299 
 05/03  01:10:00,24.73901549511658,-1.7514374149251185,64.48510330441217 
 05/03  01:20:00,24.55397278368995,-1.8173174011805103,67.91128660560685 
 05/03  01:30:00,24.314741147148085,-1.903123525061044,72.2059325605167 
 05/03  01:40:00,24.08578205303227,-1.9852836280222193,76.09247787249378 
 05/03  01:50:00,24.12177966371083,-1.9825286867344232,75.9662237559303 
 05/03  02:00:00,24.268986616460294,-1.94548071334023,74.2401648788791 
 05/03  02:10:00,24.343525912103784,-1.9285948490996894,73.43668174584247 
 05/03  02:20:00,24.64284205528299,-1.844937060531628,69.31670395920264 
 05/03  02:30:00,24.92110358186884,-1.7629488561754894,65.09046545157043 
 05/03  02:40:00,24.827807456536865,-1.7968319521189756,66.85636161542939 
 05/03  02:50:00,24.769212176147997,-1.8186400991952716,67.97904572881208 
 05/03  03:00:00,24.734757340655585,-1.8376520354145199,68.94798513066142 
 05/03  03:10:00,24.66070890401968,-1.8665647806717088,70.40253744717177 
 05/03  03:20:00,24.483419921051384,-1.924584037459623,73.2443542276718 
 05/03  03:30:00,24.490736132563094,-1.936266596780138,73.80298745033089 
 05/03  03:40:00,24.01430780647178,-2.093631896466484,80.80718394533575 
 05/03  03:50:00,23.466208216274095,-2.2912396818134139,87.98858956096136 
 05/03  04:00:00,23.308993465172017,-2.3574875855629879,89.95424398409742 
 05/03  04:10:00,23.29243923047802,-2.373930191806422,90.40731997334138 
 05/03  04:20:00,23.665393404940344,-2.2679565008129027,87.24426557780686 
 05/03  04:30:00,23.95735962980256,-2.1735262104592589,83.94307348386269 
 05/03  04:40:00,24.21299250040342,-2.0984099522951298,81.0032015844568 
 05/03  04:50:00,24.145977386813585,-2.114503966798224,81.65566407408767 
 05/03  05:00:00,23.666580083681475,-2.274932527871826,87.47019283566095 
 05/03  05:10:00,23.32942172808978,-2.389673515342263,90.82824856257789 
 05/03  05:20:00,23.15242699879142,-2.4731171254145538,92.85221931897466 
 05/03  05:30:00,23.157466796225895,-2.4796807261865245,92.99692456964337 
 05/03  05:40:00,22.791063490353268,-2.612837433424303,95.50230897840211 
 05/03  05:50:00,22.55845125003263,-2.6986915183580968,96.71799271272448 
 05/03  06:00:00,22.45724149639121,-2.74300090744362,97.23730768382322 
 05/03  06:10:00,22.634923216605267,-2.6928910675408836,96.6448020428729 
 05/03  06:20:00,22.952038572045156,-2.5910943465227009,95.14702693250689 
 05/03  06:30:00,23.254981607858235,-2.498127354863124,93.39256385025523 
 05/03  06:40:00,22.49703128117722,-2.7459881237000145,97.26986628976153 
 05/03  06:50:00,22.27760014349313,-2.829020633903823,98.06090087562174 
 05/03  07:00:00,23.19422204422476,-2.5310801038918577,94.05941818494437 
 05/03  07:10:00,23.416893346331358,-2.4357540763127587,91.988590986571 
 05/03  07:20:00,22.90249619257492,-2.5963928304902788,95.23545418036217 
 05/03  07:30:00,22.977106055188398,-2.5644474566432886,94.6838720357924 
 05/03  07:40:00,23.261377110505653,-2.4566953665127739,92.48104264771439 
 05/03  07:50:00,23.67542837438443,-2.3015777104626258,88.31016272155748 
 05/03  08:00:00,24.240428074693879,-2.0987545417073178,81.0172975159751 
 05/03  08:10:00,24.80014088683813,-1.8843582044502776,71.28548883813227 
 05/03  08:20:00,25.05681230628091,-1.7862068419362172,66.30530941849178 
 05/03  08:30:00,25.337820072818116,-1.6854894594230637,60.97337495853418 
 05/03  08:40:00,25.5867823081863,-1.5910508384224987,55.85814249384797 
 05/03  08:50:00,25.77783876551867,-1.5062014638646717,51.23711795036827 
 05/03  09:00:00,25.8416869679028,-1.4646501291375967,48.984134479366257 
 05/03  09:10:00,27.999996479755365,0.2171905589136845,5.978492466217958 
 05/03  09:20:00,28.156822403685234,0.2977486236503666,6.842128167710868 
 05/03  09:30:00,28.497066952439757,0.3805493969073533,8.015702293613373 
 05/03  09:40:00,28.97699998453978,0.5094445899650768,10.425921822848509 
 05/03  09:50:00,28.995859467437375,0.5376043628446128,11.04781711355777 
 05/03  10:00:00,28.860913199212705,0.5151469267090199,10.549084343410485 
 05/03  10:10:00,28.580754661844009,0.4462171055976397,9.154378317319669 
 05/03  10:20:00,28.98248232157463,0.538008909605298,11.057001492476914 
 05/03  10:30:00,29.42481097156549,0.6574443386813115,14.078932766069727 
 05/03  10:40:00,29.46623207546955,0.6845189856865367,14.849979226496771 
 05/03  10:50:00,29.404202367107655,0.6764590578689117,14.617127367856569 
 05/03  11:00:00,29.549775162938226,0.7170263731926173,15.817606689901198 
 05/03  11:10:00,29.64720586737414,0.7517331434673379,16.900930651749847 
 05/03  11:20:00,29.721134559817874,0.7661511588037323,17.366151594295475 
