2019,5,3,10,20,661.7,789.5,178.3,27.17,36.93,0.635,115.4,87578.97
2019,5,3,10,30,673.2,816.0,179.2,27.31,37.14,1.383,220.9,87558.91
2019,5,3,10,40,682.8,841.0,180.5,27.44,34.68,1.277,120.6,87561.7
2019,5,3,10,50,694.7,869.0,181.8,27.61,35.64,1.33,85.7,87575.84000000001
2019,5,3,11,0,700.5,891.0,184.5,28.52,34.68,2.773,219.3,87544.44
2019,5,3,11,10,704.1,913.0,187.7,27.98,32.88,1.055,255.6,87556.32
2019,5,3,11,20,700.4,924.0,191.3,29.13,33.63,2.937,109.4,87540.98
2019,5,3,11,30,699.4,938.0,194.3,29.2,31.28,1.902,136.7,87539.33
2019,5,3,11,40,697.3,953.0,199.7,29.9,30.49,2.067,123.8,87514.25
2019,5,3,11,50,696.5,962.0,202.6,30.53,29.16,1.982,159.4,87495.67
2019,5,3,12,0,697.1,972.0,204.0,31.37,29.33,2.023,150.6,87496.68000000001
2019,5,3,12,10,683.5,972.0,205.0,30.82,29.64,0.528,32.28,87469.83
2019,5,3,12,20,679.6,982.0,208.6,30.6,29.3,0.218,183.5,87432.67
2019,5,3,12,30,667.4,982.0,212.7,30.79,29.06,3.858,164.4,87430.48999999999
2019,5,3,12,40,625.4,985.0,215.7,30.93,27.39,2.962,113.8,87413.16
2019,5,3,12,50,206.9,972.0,220.6,31.55,27.05,0.715,29.22,87396.74
2019,5,3,13,0,304.8,978.0,223.7,31.84,26.98,1.0,208.4,87361.77
2019,5,3,13,10,683.5,973.0,229.7,31.97,28.24,1.738,179.0,87366.33
2019,5,3,13,20,677.6,973.0,235.4,31.77,27.56,1.705,103.2,87356.05
2019,5,3,13,30,673.3,972.0,243.3,31.61,26.98,1.198,141.1,87336.56
2019,5,3,13,40,665.8,982.0,264.8,32.85,25.65,3.04,193.4,87308.75
2019,5,3,13,50,507.0,897.0,313.1,33.5,26.03,3.325,187.4,87305.59
2019,5,3,14,0,50.6,440.9,301.6,31.83,26.88,2.388,145.4,87271.67
2019,5,3,14,10,229.7,635.8,330.0,32.41,26.1,0.712,89.4,87237.73
2019,5,3,14,20,554.3,902.0,310.1,32.83,25.59,2.135,176.2,87218.45
2019,5,3,14,30,546.8,875.0,306.0,33.69,24.39,0.835,191.4,87200.7
2019,5,3,14,40,475.0,811.0,306.6,32.89,24.8,2.808,113.3,87157.97
2019,5,3,14,50,486.4,822.0,320.3,33.34,24.87,2.037,122.3,87151.68
2019,5,3,15,0,482.1,848.0,347.2,33.9,24.16,0.943,149.7,87130.65000000001
2019,5,3,15,10,349.7,685.7,310.9,33.63,25.04,1.592,175.1,87123.65999999999
2019,5,3,15,20,321.8,660.4,319.7,32.91,25.01,2.758,166.8,87113.4
2019,5,3,15,30,299.3,579.8,274.8,33.34,24.09,0.782,275.1,87113.12000000001
2019,5,3,15,40,227.3,412.4,196.6,33.48,21.97,3.68,143.7,87111.35
2019,5,3,15,50,0.011,143.1,121.4,32.87,22.93,1.61,195.8,87123.99
2019,5,3,16,0,0.001,95.8,83.0,32.63,27.83,1.525,295.5,87121.89
2019,5,3,16,10,0.0,73.74,60.94,30.9,28.45,1.727,195.8,87143.55
2019,5,3,16,20,0.0,59.75,49.32,29.38,26.1,3.102,207.8,87129.95
2019,5,3,16,30,0.005,44.57,37.39,29.02,28.89,1.88,173.6,87137.76000000001
2019,5,3,16,40,0.032,51.08,43.15,28.42,29.06,1.415,277.8,87115.16
2019,5,3,16,50,1.622,72.31,61.68,29.16,29.06,2.893,231.0,87089.25
2019,5,3,17,0,0.061,119.3,100.8,28.04,37.48,2.537,184.0,87069.8
2019,5,3,17,10,0.011,161.3,131.9,26.76,44.32,1.71,253.3,87056.32
2019,5,3,17,20,0.131,140.9,117.0,26.77,41.43,0.243,114.8,87040.5
2019,5,3,17,30,0.396,109.9,94.2,27.46,37.99,2.397,280.1,87024.0
2019,5,3,17,40,0.396,114.8,98.2,28.05,36.9,1.27,232.6,87007.75
2019,5,3,17,50,0.682,100.7,85.8,28.29,39.73,0.792,5.074,87006.89
2019,5,3,18,0,0.96,111.1,93.6,28.11,39.83,1.902,308.3,87017.86
2019,5,3,18,10,0.184,85.8,72.01,28.37,39.08,1.702,293.5,86988.21
2019,5,3,18,20,0.051,47.91,39.85,28.26,39.7,0.932,291.0,86983.66
2019,5,3,18,30,0.779,40.69,33.48,28.12,41.54,1.533,311.3,86999.77
2019,5,3,18,40,2.679,31.45,26.09,27.86,41.5,2.023,311.3,87023.56999999999
2019,5,3,18,50,0.009,15.44,12.42,27.78,42.11,1.727,307.5,87018.48
2019,5,3,19,0,0.0,5.189,3.824,27.67,42.79,1.432,306.7,87034.95
2019,5,3,19,10,0.0,0.108,0.043,27.42,45.45,1.538,327.3,87022.82
2019,5,3,19,20,0.0,0.0,0.0,27.0,45.69,2.422,347.5,87028.73
2019,5,3,19,30,0.0,0.0,0.0,26.85,46.55,2.505,0.333,87048.73999999999
2019,5,3,19,40,0.0,0.0,0.0,26.56,47.13,4.542,46.16,87047.58
2019,5,3,19,50,0.0,0.0,0.0,26.28,47.13,3.212,25.18,87054.1
2019,5,3,20,0,0.0,0.0,0.0,26.05,45.8,4.243,28.53,87050.2
2019,5,3,20,10,0.159,0.0,0.0,26.34,41.98,5.008,37.33,87068.31
2019,5,3,20,20,0.0,0.0,0.0,26.12,43.31,7.173,71.85,87098.85
2019,5,3,20,30,0.024,0.0,0.0,26.04,42.08,12.7,74.15,87113.69
2019,5,3,20,40,0.044,0.0,0.0,26.16,43.41,6.422,46.29,87136.95
2019,5,3,20,50,0.044,0.0,0.0,25.91,41.88,8.39,57.83,87137.15999999999
2019,5,3,21,0,0.016,0.0,0.0,26.14,42.29,7.665,31.85,87146.08
2019,5,3,21,10,0.0,0.0,0.0,25.89,44.06,7.47,48.5,87163.07
2019,5,3,21,20,0.0,0.0,0.0,25.32,42.97,7.322,22.33,87165.79000000001
2019,5,3,21,30,0.0,0.0,0.0,25.33,42.6,6.805,25.66,87183.0
2019,5,3,21,40,0.055,0.0,0.0,25.42,43.41,5.757,8.38,87201.92
2019,5,3,21,50,0.0,0.0,0.0,25.17,44.44,5.843,0.716,87219.41
2019,5,3,22,0,0.006,0.0,0.0,25.11,42.05,2.875,355.9,87227.04
2019,5,3,22,10,0.285,0.0,0.0,25.64,39.84,6.108,344.0,87253.39
2019,5,3,22,20,0.326,0.0,0.0,25.47,41.61,5.233,337.2,87277.87
2019,5,3,22,30,0.001,0.0,0.0,24.98,43.35,2.298,34.99,87279.58
2019,5,3,22,40,0.369,0.0,0.0,24.96,40.59,2.457,38.5,87291.76999999999
2019,5,3,22,50,0.233,0.0,0.0,25.28,38.92,3.142,358.4,87304.07
2019,5,3,23,0,0.089,0.0,0.0,25.37,38.98,4.422,275.1,87303.28
