Date/Time,THERMAL ZONE: JORGE:Zone Mean Air Temperature [C](TimeStep) 
 05/03  00:10:00,27.179962494203815 
 05/03  00:20:00,27.010548668969045 
 05/03  00:30:00,26.906217048417543 
 05/03  00:40:00,26.843374574701284 
 05/03  00:50:00,26.788687545494619 
 05/03  01:00:00,26.72339661317264 
 05/03  01:10:00,26.653409309739915 
 05/03  01:20:00,26.611747867365677 
 05/03  01:30:00,26.516252526296115 
 05/03  01:40:00,26.47982026036447 
 05/03  01:50:00,26.43859525000658 
 05/03  02:00:00,26.39712916325625 
 05/03  02:10:00,26.35109968685405 
 05/03  02:20:00,26.319071187628525 
 05/03  02:30:00,26.269008981770843 
 05/03  02:40:00,26.20048425742695 
 05/03  02:50:00,26.144835612520948 
 05/03  03:00:00,26.091547024454916 
 05/03  03:10:00,26.037952050790783 
 05/03  03:20:00,25.989179170727458 
 05/03  03:30:00,25.956940261430654 
 05/03  03:40:00,25.862689390596509 
 05/03  03:50:00,25.754286727192676 
 05/03  04:00:00,25.674664841784567 
 05/03  04:10:00,25.640440922722534 
 05/03  04:20:00,25.60859768782218 
 05/03  04:30:00,25.571735300362989 
 05/03  04:40:00,25.531031389860158 
 05/03  04:50:00,25.516250190599064 
 05/03  05:00:00,25.451324760954266 
 05/03  05:10:00,25.388959428774024 
 05/03  05:20:00,25.263801982618575 
 05/03  05:30:00,25.17145006631699 
 05/03  05:40:00,25.0698414439518 
 05/03  05:50:00,24.987060446301986 
 05/03  06:00:00,24.921501307451977 
 05/03  06:10:00,24.8853568658611 
 05/03  06:20:00,24.882001055273304 
 05/03  06:30:00,24.863408236463667 
 05/03  06:40:00,24.79161135618243 
 05/03  06:50:00,24.73031662454811 
 05/03  07:00:00,24.772343655919145 
 05/03  07:10:00,24.804625677025226 
 05/03  07:20:00,24.785040504738125 
 05/03  07:30:00,24.82121287028642 
 05/03  07:40:00,24.871766093106026 
 05/03  07:50:00,24.9698873759304 
 05/03  08:00:00,25.107406988926319 
 05/03  08:10:00,25.214781360884758 
 05/03  08:20:00,25.33359013553779 
 05/03  08:30:00,25.432562027295899 
 05/03  08:40:00,25.50663013997242 
 05/03  08:50:00,25.581622754421394 
 05/03  09:00:00,25.662148154349926 
 05/03  09:10:00,27.49444118549791 
 05/03  09:20:00,27.900063936162757 
 05/03  09:30:00,28.16476550946526 
 05/03  09:40:00,28.64457792905173 
 05/03  09:50:00,28.843151136526108 
 05/03  10:00:00,28.856526777729234 
 05/03  10:10:00,28.887791433582274 
 05/03  10:20:00,29.02784830427464 
 05/03  10:30:00,29.173416046841575 
 05/03  10:40:00,29.294153283564329 
 05/03  10:50:00,29.399093118375807 
 05/03  11:00:00,29.481385006920858 
 05/03  11:10:00,29.64482916471121 
 05/03  11:20:00,29.733752932057464 
 05/03  11:30:00,29.942398878160689 
 05/03  11:40:00,30.044515526671878 
 05/03  11:50:00,30.20478673280256 
 05/03  12:00:00,30.349058696909525 
 05/03  12:10:00,30.512995734072065 
 05/03  12:20:00,30.65201289575625 
 05/03  12:30:00,30.76499898707145 
 05/03  12:40:00,30.8680536547972 
 05/03  12:50:00,30.988683225039336 
 05/03  13:00:00,31.036775477033375 
 05/03  13:10:00,31.0278495014404 
 05/03  13:20:00,31.141890514627673 
 05/03  13:30:00,31.301280436814666 
 05/03  13:40:00,31.42128290685539 
 05/03  13:50:00,31.537340233058044 
 05/03  14:00:00,31.748641398253434 
 05/03  14:10:00,31.691291702383908 
 05/03  14:20:00,31.756782878180155 
 05/03  14:30:00,31.927911218403449 
 05/03  14:40:00,32.0511872251742 
 05/03  14:50:00,32.13737359186314 
 05/03  15:00:00,32.24572294641179 
 05/03  15:10:00,32.36288470666571 
 05/03  15:20:00,32.46552266305887 
 05/03  15:30:00,32.50441883407147 
 05/03  15:40:00,32.53987870093441 
 05/03  15:50:00,32.58912668075603 
 05/03  16:00:00,32.49049699318263 
 05/03  16:10:00,32.34137207449825 
 05/03  16:20:00,32.21966030891611 
 05/03  16:30:00,32.10871524576723 
 05/03  16:40:00,31.960908381302525 
 05/03  16:50:00,31.88262164813592 
 05/03  17:00:00,31.95397952365391 
 05/03  17:10:00,31.953122470175335 
 05/03  17:20:00,31.904593030392257 
 05/03  17:30:00,31.880770336089048 
 05/03  17:40:00,31.88846341773897 
 05/03  17:50:00,31.9292431014434 
 05/03  18:00:00,31.965969310702666 
 05/03  18:10:00,30.58268041467995 
 05/03  18:20:00,30.13018500062722 
 05/03  18:30:00,29.874214421849069 
 05/03  18:40:00,29.379850425708744 
 05/03  18:50:00,29.14573170062389 
 05/03  19:00:00,29.09148996248515 
 05/03  19:10:00,29.066665763063417 
 05/03  19:20:00,29.006273712702929 
 05/03  19:30:00,28.93825017421181 
 05/03  19:40:00,28.852462270974838 
 05/03  19:50:00,28.752961515190216 
 05/03  20:00:00,28.663808228810706 
 05/03  20:10:00,28.6118577853446 
 05/03  20:20:00,28.553915681478313 
 05/03  20:30:00,28.47306581773283 
 05/03  20:40:00,28.399767307490678 
 05/03  20:50:00,28.353720099141368 
 05/03  21:00:00,28.277469037895995 
 05/03  21:10:00,28.222672346194103 
 05/03  21:20:00,28.167188229757529 
 05/03  21:30:00,28.090453931712618 
 05/03  21:40:00,28.001230520950217 
 05/03  21:50:00,27.93701925902229 
 05/03  22:00:00,27.876024580916878 
 05/03  22:10:00,27.852877897145058 
 05/03  22:20:00,27.822081301663933 
 05/03  22:30:00,27.773296022316776 
 05/03  22:40:00,27.7199036565734 
 05/03  22:50:00,27.64755720635117 
 05/03  23:00:00,27.62281137020651 
 05/03  23:10:00,27.589819199543294 
 05/03  23:20:00,27.540026374518406 
 05/03  23:30:00,27.48307150804263 
 05/03  23:40:00,27.437845769082604 
 05/03  23:50:00,27.394866483636464 
 05/03  24:00:00,27.360307663196214 
 05/04  00:10:00,27.339205031321915 
 05/04  00:20:00,27.26584452348319 
 05/04  00:30:00,27.186725229200499 
 05/04  00:40:00,27.107640430969079 
 05/04  00:50:00,27.055311581521317 
 05/04  01:00:00,27.021647779269565 
 05/04  01:10:00,26.99319756696016 
 05/04  01:20:00,26.955736371517085 
 05/04  01:30:00,26.9224731100146 
 05/04  01:40:00,26.884730199013349 
 05/04  01:50:00,26.846594584009183 
 05/04  02:00:00,26.806370637475739 
 05/04  02:10:00,26.760198090380248 
 05/04  02:20:00,26.69073189436858 
 05/04  02:30:00,26.64966633766857 
 05/04  02:40:00,26.574372972359688 
 05/04  02:50:00,26.492040101021208 
 05/04  03:00:00,26.451730986645715 
 05/04  03:10:00,26.37090961058536 
 05/04  03:20:00,26.26500483641593 
 05/04  03:30:00,26.218004973526008 
 05/04  03:40:00,26.142048103690699 
 05/04  03:50:00,26.061545620673429 
 05/04  04:00:00,26.04668737168798 
 05/04  04:10:00,25.96623642978632 
 05/04  04:20:00,25.880212707226258 
 05/04  04:30:00,25.83034760045266 
 05/04  04:40:00,25.807015144644237 
 05/04  04:50:00,25.774367863457955 
 05/04  05:00:00,25.709697010688019 
 05/04  05:10:00,25.65767324924081 
 05/04  05:20:00,25.56980510281755 
 05/04  05:30:00,25.52683136991118 
 05/04  05:40:00,25.436155822081333 
 05/04  05:50:00,25.33209552722331 
 05/04  06:00:00,25.28375690154116 
 05/04  06:10:00,25.301680233885429 
 05/04  06:20:00,25.31640327166158 
 05/04  06:30:00,25.281290229079376 
 05/04  06:40:00,25.26217710229192 
 05/04  06:50:00,25.250725261461996 
 05/04  07:00:00,25.247378673603597 
 05/04  07:10:00,25.247118521242994 
 05/04  07:20:00,25.25468813354845 
 05/04  07:30:00,25.26818449891784 
 05/04  07:40:00,25.306734520363855 
 05/04  07:50:00,25.385450828637244 
 05/04  08:00:00,25.492033801838269 
 05/04  08:10:00,25.541888848260677 
 05/04  08:20:00,25.59476577303292 
 05/04  08:30:00,25.69062672587136 
 05/04  08:40:00,25.80460459281751 
 05/04  08:50:00,25.91214477791209 
 05/04  09:00:00,25.972780142409964 
 05/04  09:10:00,27.714412405227617 
 05/04  09:20:00,28.029443209944753 
 05/04  09:30:00,28.28657345374676 
 05/04  09:40:00,28.71043288875944 
 05/04  09:50:00,28.887573975008 
 05/04  10:00:00,28.945902287786514 
 05/04  10:10:00,29.021980256703125 
 05/04  10:20:00,29.126473367590699 
 05/04  10:30:00,29.205562785255546 
 05/04  10:40:00,29.34650792214103 
 05/04  10:50:00,29.47698394377253 
 05/04  11:00:00,29.5767361948941 
 05/04  11:10:00,29.75263876757507 
 05/04  11:20:00,29.886606862664534 
 05/04  11:30:00,30.014051128923556 
 05/04  11:40:00,30.211665150766576 
 05/04  11:50:00,30.271294994271416 
 05/04  12:00:00,30.314552530189674 
 05/04  12:10:00,30.476433987534159 
 05/04  12:20:00,30.660814619374844 
 05/04  12:30:00,30.776964766217849 
 05/04  12:40:00,30.900904986172596 
 05/04  12:50:00,31.00264521199953 
 05/04  13:00:00,31.149324523863379 
 05/04  13:10:00,31.233259802171994 
 05/04  13:20:00,31.292223725677464 
 05/04  13:30:00,31.346714091712838 
 05/04  13:40:00,31.400082572309633 
 05/04  13:50:00,31.441287278463905 
 05/04  14:00:00,31.60064604514551 
 05/04  14:10:00,31.771613964501559 
 05/04  14:20:00,31.81166169322966 
 05/04  14:30:00,31.841956862576187 
 05/04  14:40:00,31.8835401661565 
 05/04  14:50:00,31.91897402076776 
 05/04  15:00:00,32.01439274598643 
 05/04  15:10:00,32.15232214879548 
 05/04  15:20:00,32.2914740237307 
 05/04  15:30:00,32.432630887097719 
 05/04  15:40:00,32.48167481599086 
 05/04  15:50:00,32.49217893730403 
 05/04  16:00:00,32.49303024869309 
 05/04  16:10:00,32.51189913781714 
 05/04  16:20:00,32.55188866027194 
 05/04  16:30:00,32.53285668045035 
 05/04  16:40:00,32.57986077829498 
 05/04  16:50:00,32.57764633597085 
 05/04  17:00:00,32.564513014291097 
 05/04  17:10:00,32.53083375678116 
 05/04  17:20:00,32.548616501436189 
 05/04  17:30:00,32.59379990143586 
 05/04  17:40:00,32.6736799549146 
 05/04  17:50:00,32.72972711086384 
 05/04  18:00:00,32.70142744105941 
 05/04  18:10:00,31.275139069293929 
 05/04  18:20:00,30.791880963633124 
 05/04  18:30:00,30.577741114724128 
 05/04  18:40:00,30.102846368351597 
 05/04  18:50:00,29.9609047233656 
 05/04  19:00:00,29.90998970229418 
 05/04  19:10:00,29.84659133306876 
 05/04  19:20:00,29.76612230911765 
 05/04  19:30:00,29.685173173148386 
 05/04  19:40:00,29.61404920878144 
 05/04  19:50:00,29.549498589543103 
 05/04  20:00:00,29.49842442091419 
 05/04  20:10:00,29.451231848063317 
 05/04  20:20:00,29.40759850608943 
 05/04  20:30:00,29.35772883051099 
 05/04  20:40:00,29.31671128539331 
 05/04  20:50:00,29.279236717471418 
 05/04  21:00:00,29.225891608584143 
 05/04  21:10:00,29.17672761031932 
 05/04  21:20:00,29.119181010477239 
 05/04  21:30:00,29.035105737425476 
 05/04  21:40:00,28.98671198091117 
 05/04  21:50:00,28.957083473417165 
 05/04  22:00:00,28.918724597344693 
 05/04  22:10:00,28.86763993795055 
 05/04  22:20:00,28.79905540400567 
 05/04  22:30:00,28.723629122558575 
 05/04  22:40:00,28.674764388554956 
 05/04  22:50:00,28.59873810613932 
 05/04  23:00:00,28.534192547052176 
 05/04  23:10:00,28.499802382279154 
 05/04  23:20:00,28.468661762777314 
 05/04  23:30:00,28.429431684212405 
 05/04  23:40:00,28.3815825033046 
 05/04  23:50:00,28.323636924010864 
 05/04  24:00:00,28.24645249897015 
 05/05  00:10:00,28.159346448814295 
 05/05  00:20:00,28.137847640424114 
 05/05  00:30:00,28.074339899940904 
 05/05  00:40:00,28.026352655684339 
 05/05  00:50:00,27.989508350817368 
 05/05  01:00:00,27.941472882138489 
 05/05  01:10:00,27.87764790698868 
 05/05  01:20:00,27.798418708635077 
 05/05  01:30:00,27.70909073290692 
 05/05  01:40:00,27.614591561131158 
 05/05  01:50:00,27.485821192998093 
 05/05  02:00:00,27.410253349257859 
 05/05  02:10:00,27.346590524535967 
 05/05  02:20:00,27.26800188086186 
 05/05  02:30:00,27.180361079914325 
 05/05  02:40:00,27.108646848960384 
 05/05  02:50:00,27.048645771069287 
 05/05  03:00:00,26.951102222157883 
 05/05  03:10:00,26.90229723583498 
 05/05  03:20:00,26.842351279992849 
 05/05  03:30:00,26.786427837135656 
 05/05  03:40:00,26.734188230912375 
 05/05  03:50:00,26.68201028240337 
 05/05  04:00:00,26.643301539086946 
 05/05  04:10:00,26.62757098458467 
 05/05  04:20:00,26.62288191813746 
 05/05  04:30:00,26.55388858231781 
 05/05  04:40:00,26.470477315744497 
 05/05  04:50:00,26.413052439073966 
 05/05  05:00:00,26.366055911983339 
 05/05  05:10:00,26.30141509915498 
 05/05  05:20:00,26.27343545986396 
 05/05  05:30:00,26.244356736677969 
 05/05  05:40:00,26.19125881138169 
 05/05  05:50:00,26.121396913884348 
 05/05  06:00:00,26.046933776406733 
 05/05  06:10:00,25.975317407099376 
 05/05  06:20:00,25.90302796275893 
 05/05  06:30:00,25.832277504036538 
 05/05  06:40:00,25.798880994437956 
 05/05  06:50:00,25.791892692350499 
 05/05  07:00:00,25.79680415841975 
 05/05  07:10:00,25.756237047185203 
 05/05  07:20:00,25.718067566065103 
 05/05  07:30:00,25.740878719183664 
 05/05  07:40:00,25.821492648272085 
 05/05  07:50:00,25.959338665747734 
 05/05  08:00:00,26.070110810062596 
 05/05  08:10:00,26.12859102842727 
 05/05  08:20:00,26.245294186475026 
 05/05  08:30:00,26.381638236226018 
 05/05  08:40:00,26.50338634758454 
 05/05  08:50:00,26.587446924880575 
 05/05  09:00:00,26.641158715961624 
 05/05  09:10:00,28.50928700007961 
 05/05  09:20:00,28.91068791764716 
 05/05  09:30:00,29.202586121091703 
 05/05  09:40:00,29.693026378280238 
 05/05  09:50:00,29.888055723407115 
 05/05  10:00:00,29.89049996022381 
 05/05  10:10:00,29.89888463493132 
 05/05  10:20:00,30.036116552234355 
 05/05  10:30:00,30.185323649287875 
 05/05  10:40:00,30.267630708143814 
 05/05  10:50:00,30.451994224471 
 05/05  11:00:00,30.570672169993757 
 05/05  11:10:00,30.65044114419058 
 05/05  11:20:00,30.733805910634215 
 05/05  11:30:00,30.844256689565556 
 05/05  11:40:00,30.9939188289921 
 05/05  11:50:00,31.118418889624196 
