Date/Time,THERMAL ZONE: JORGE:Zone Mean Air Temperature [C](TimeStep) 
 05/03  00:10:00,26.39854549099214 
 05/03  00:20:00,26.36476370952373 
 05/03  00:30:00,26.391800044899197 
 05/03  00:40:00,26.36583286359483 
 05/03  00:50:00,26.253740381030025 
 05/03  01:00:00,26.05306836738009 
 05/03  01:10:00,25.888594635884269 
 05/03  01:20:00,25.776734812248486 
 05/03  01:30:00,25.535033486425257 
 05/03  01:40:00,25.404306453867 
 05/03  01:50:00,25.366300902365496 
 05/03  02:00:00,25.41947288252002 
 05/03  02:10:00,25.44541704265029 
 05/03  02:20:00,25.58581002380247 
 05/03  02:30:00,25.688630202356199 
 05/03  02:40:00,25.62394464158076 
 05/03  02:50:00,25.561333606925904 
 05/03  03:00:00,25.50120728533855 
 05/03  03:10:00,25.443785547724305 
 05/03  03:20:00,25.334459491040087 
 05/03  03:30:00,25.310734723431027 
 05/03  03:40:00,25.021342007075654 
 05/03  03:50:00,24.6346101903371 
 05/03  04:00:00,24.472974190487663 
 05/03  04:10:00,24.40462067184282 
 05/03  04:20:00,24.588321875079069 
 05/03  04:30:00,24.751769982897206 
 05/03  04:40:00,24.863292534414798 
 05/03  04:50:00,24.78641437133481 
 05/03  05:00:00,24.530507063584758 
 05/03  05:10:00,24.317143905763424 
 05/03  05:20:00,24.104271796953648 
 05/03  05:30:00,24.058782345291449 
 05/03  05:40:00,23.88437244908399 
 05/03  05:50:00,23.70649129039347 
 05/03  06:00:00,23.584380718834557 
 05/03  06:10:00,23.63195740056076 
 05/03  06:20:00,23.81312786414204 
 05/03  06:30:00,23.88999714411896 
 05/03  06:40:00,23.548607360372693 
 05/03  06:50:00,23.377278831581767 
 05/03  07:00:00,23.768181236057523 
 05/03  07:10:00,23.98324508007254 
 05/03  07:20:00,23.741586845924318 
 05/03  07:30:00,23.795072773837256 
 05/03  07:40:00,23.939546154338808 
 05/03  07:50:00,24.162173602508277 
 05/03  08:00:00,24.419633311390656 
 05/03  08:10:00,24.930327979617674 
 05/03  08:20:00,25.198753130220366 
 05/03  08:30:00,25.28429477914276 
 05/03  08:40:00,25.3252648113897 
 05/03  08:50:00,25.40383457118992 
 05/03  09:00:00,25.506168734935917 
 05/03  09:10:00,27.735619823728915 
 05/03  09:20:00,28.016980013628328 
 05/03  09:30:00,28.325768734948455 
 05/03  09:40:00,28.824975507015304 
 05/03  09:50:00,28.963596799019649 
 05/03  10:00:00,28.92007345793804 
 05/03  10:10:00,28.85451577961583 
 05/03  10:20:00,29.071758153620583 
 05/03  10:30:00,29.313725239512914 
 05/03  10:40:00,29.43825086954828 
 05/03  10:50:00,29.507872352587204 
 05/03  11:00:00,29.61238706840078 
 05/03  11:10:00,29.774466645457648 
 05/03  11:20:00,29.869015643896483 
 05/03  11:30:00,30.093020600962015 
 05/03  11:40:00,30.21598691814742 
 05/03  11:50:00,30.409702439942035 
 05/03  12:00:00,30.586330881063668 
 05/03  12:10:00,30.798777235451984 
 05/03  12:20:00,30.920705784271946 
 05/03  12:30:00,31.00078792717573 
 05/03  12:40:00,31.074051613589967 
 05/03  12:50:00,31.193772696731175 
 05/03  13:00:00,31.275540787846308 
 05/03  13:10:00,31.29392732506492 
 05/03  13:20:00,31.43482023359695 
 05/03  13:30:00,31.58304755990904 
 05/03  13:40:00,31.670506664595249 
 05/03  13:50:00,31.89565071024087 
